cycle,ticker,status,yes_bid,yes_ask,no_bid,no_ask,last,previous,volume,volume_24h,open_interest,close_time,quote_source
20260926T072658Z,KXNCAAFGAME-26SEP26MHUWKU-MHU,active,0.01,0.02,0.98,0.99,0.02,0.02,39427.72,19712.61,39341.69,2026-09-28T23:00:00Z,book
20260926T072658Z,KXNCAAFGAME-26SEP26MISSFLA-FLA,active,0.61,0.62,0.38,0.39,0.62,0.59,418718.46,175791.88,337724.78,2026-09-28T17:00:00Z,book
20260926T072658Z,KXNCAAFGAME-26SEP26MISSFLA-MISS,active,0.38,0.39,0.61,0.62,0.39,0.42,3000143.19,912399.25,2775525.72,2026-09-28T17:00:00Z,book
20260926T072658Z,KXNCAAFGAME-26SEP26MOSUSMU-SMU,active,0.98,0.99,0.01,0.02,0.99,0.99,41956.38,7402.94,33362.55,2026-09-28T17:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26NCCUECU-ECU,active,0.98,0.99,0.01,0.02,0.98,0.98,223177.68,1094.06,16891.68,2026-09-28T20:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26NCCUECU-NCCU,active,0.01,0.03,0.97,0.99,0.03,0.03,293215.74,26719.1,172497.99,2026-09-28T20:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26OKLAUGA-OKLA,active,0.16,0.17,0.83,0.84,0.17,0.17,196465.65,109233.19,183316.61,2026-09-28T17:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26OKLAUGA-UGA,active,0.83,0.84,0.16,0.17,0.84,0.84,121464.59,43844.38,114328.66,2026-09-28T17:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26SHSUTTU-SHSU,active,0.01,0.02,0.98,0.99,0.02,0.01,415159.47,194876.93,387113.53,2026-09-28T17:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26SHSUTTU-TTU,active,0.98,0.99,0.01,0.02,0.99,0.99,133085.28,50467.11,105766.48,2026-09-28T17:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26STNHOHIO-STNH,active,0.01,0.02,0.98,0.99,0.02,0.02,148660.57,26912.75,106027.24,2026-09-28T19:30:00Z,book
20260926T072658Z,KXNCAAFGAME-26SEP26TEXTENN-TEX,active,0.65,0.66,0.34,0.35,0.66,0.65,540227.06,299250.56,461360.91,2026-09-28T16:00:00Z,market
20260926T072658Z,KXNCAAFGAME-26SEP26VTBC-BC,active,0.15,0.16,0.84,0.85,0.16,0.16,49509.16,38402.66,47360.7,2026-09-28T17:00:00Z,book
20260926T072658Z,KXNFLGAME-26OCT04MIAMIN-MIN,active,0.84,0.85,0.15,0.16,0.85,0.85,8974.99,1014.26,7352.05,2026-10-06T20:05:00Z,market
20260926T072658Z,KXNFLGAME-26SEP27ARISF-ARI,active,0.22,0.23,0.77,0.78,0.23,0.22,105281.74,26778.13,83292.73,2026-09-29T20:05:00Z,market
20260926T072658Z,KXNFLGAME-26SEP27BALDAL-DAL,active,0.37,0.38,0.62,0.63,0.38,0.38,273842.61,71465.01,252510.25,2026-09-29T20:25:00Z,market
20260926T072658Z,KXNFLGAME-26SEP27HOUIND-HOU,active,0.54,0.55,0.45,0.46,0.55,0.55,84110.52,18197.09,75957.34,2026-09-29T17:00:00Z,market
20260926T072658Z,KXNFLGAME-26SEP27KCMIA-KC,active,0.85,0.86,0.14,0.15,0.86,0.86,1112445.22,299895.01,953292.13,2026-09-29T17:00:00Z,book
20260926T072658Z,KXNFLGAME-26SEP27KCMIA-MIA,active,0.14,0.15,0.85,0.86,0.15,0.15,418273.55,160127.51,341219.75,2026-09-29T17:00:00Z,market
20260926T072658Z,KXNFLGAME-26SEP27LVNO-LV,active,0.38,0.39,0.61,0.62,0.38,0.39,694344.92,223256.14,646108.04,2026-09-29T20:25:00Z,market
20260926T072658Z,KXNFLGAME-26SEP27SEAWAS-SEA,active,0.76,0.77,0.23,0.24,0.77,0.76,588260.75,149719.41,481017.08,2026-09-29T17:00:00Z,market
20260926T072658Z,KXNFLGAME-26SEP28PHICHI-PHI,active,0.68,0.69,0.31,0.32,0.68,0.69,502330.04,23300.4,453904.31,2026-10-01T00:15:00Z,market
20260926T072658Z,KXOPENAICEOCHANGE-26,active,0.05,0.11,0.89,0.95,0.05,0.05,114315.14,0.0,44511.73,2027-01-01T18:58:00Z,market
