cycle,at,strategyId,username,cash,openPositions,markedPositions,liquidationValue,equity,realizedPnl,feesPaid,slippagePaid,markValue
20260923T183407Z,2026-09-23T18:34:07Z,halftime-hype,HalftimeHype,32121.5071,0,0,0.0,32121.5071,22121.5071,379.3779,974.6599,0.0
20260923T183407Z,2026-09-23T18:34:07Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T183407Z,2026-09-23T18:34:07Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T183407Z,2026-09-23T18:34:07Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260923T183407Z,2026-09-23T18:34:07Z,micro-tail,TailSprint15,8653.3212,0,0,0.0,8653.3212,-1346.6788,85.6142,503.4621,0.0
20260923T183407Z,2026-09-23T18:34:07Z,scalp-8095,HighProbScalp,8177.3811,2,2,2406.54,10583.9211,715.4232,107.9044,149.2907,2406.54
20260923T183407Z,2026-09-23T18:34:07Z,panic-fade,PanicFader,1.1795,1,1,0.88,2.0595,-9997.8858,721.7793,697.3098,0.88
20260923T183407Z,2026-09-23T18:34:07Z,longshot-fader,LongshotFader,608.7138,8,8,14407.488,15016.2018,5635.2663,482.1984,151.3592,14407.488
20260923T183407Z,2026-09-23T18:34:07Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T183407Z,2026-09-23T18:34:07Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T183407Z,2026-09-23T18:34:07Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7722.5972,8446.6977,0.0,287.7147,291.501,7722.5972
20260923T183407Z,2026-09-23T18:34:07Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T214253Z,2026-09-23T21:42:53Z,book-edge,BookRocket,51.644,8,8,7244.151,7295.795,3062.9968,904.0927,363.5216,7244.151
20260923T214253Z,2026-09-23T21:42:53Z,tick-chaser,TickChaser,1.57,7,7,265.42,266.99,-9719.2886,1177.5269,82.1349,265.42
20260923T214253Z,2026-09-23T21:42:53Z,tail-sprint,TailSprint,0.0237,4,4,0.0,0.0237,-9997.3494,712.1853,1489.5215,0.0
20260923T214253Z,2026-09-23T21:42:53Z,depth-diver,DepthDiver,3.0207,8,8,1234.56,1237.5807,-8410.2466,471.6583,92.7388,1234.56
20260923T214253Z,2026-09-23T21:42:53Z,dip-hunter,DipHunter,0.0344,8,8,494.19,494.2244,-8362.8154,546.5729,2399.1866,494.19
20260923T214253Z,2026-09-23T21:42:53Z,spike-surfer,SpikeSurfer,1235.3079,8,8,12557.0548,13792.3627,4100.4528,720.183,285.5885,12557.0548
20260923T214253Z,2026-09-23T21:42:53Z,sure-thing,SureThing,12458.666,1,1,297.4825,12756.1485,2778.2517,193.5367,127.6076,297.4825
20260923T214253Z,2026-09-23T21:42:53Z,yield-sniper,YieldSniper,453.6285,8,8,9523.78,9977.4085,62.7541,12.8943,31.8248,9523.78
20260923T214253Z,2026-09-23T21:42:53Z,pinepilot,PinePilotX,113.7061,8,8,9874.3437,9988.0498,0.0,309.2201,45.9669,9874.3437
20260923T214253Z,2026-09-23T21:42:53Z,ceo-fav,CEOExitFav,9255.5329,3,3,687.7235,9943.2564,0.0,4.1776,16.4499,687.7235
20260923T214253Z,2026-09-23T21:42:53Z,weather-bracket,WeatherCatalyst,6645.3676,6,6,0.0,7849.2995,-1209.6486,227.2055,288.5313,1203.9319
20260923T214253Z,2026-09-23T21:42:53Z,weather-fade,WeatherFader,7163.4431,8,8,3029.2282,10192.6713,49.899,34.2343,87.229,3029.2282
20260923T214253Z,2026-09-23T21:42:53Z,heat-confirm,HeatConfirm,9591.3763,5,5,125.2958,9719.7521,-49.1133,51.0707,108.4964,128.3758
20260923T214253Z,2026-09-23T21:42:53Z,fda-premium,FDAReaction,3923.8181,8,8,1143.1974,5067.0155,0.0,26.6905,186.5278,1143.1974
20260923T214253Z,2026-09-23T21:42:53Z,game-favourite,GridironPulse,955.457,4,4,13832.84,14788.297,5276.0399,461.9138,31.5504,13832.84
20260923T214253Z,2026-09-23T21:42:53Z,underdog-sweep,SportsPredLab,0.1587,1,1,0.14,0.2987,-9999.6868,386.2377,1363.9207,0.14
20260923T214253Z,2026-09-23T21:42:53Z,halftime-hype,HalftimeHype,32121.5071,0,0,0.0,32121.5071,22121.5071,379.3779,974.6599,0.0
20260923T214253Z,2026-09-23T21:42:53Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T214253Z,2026-09-23T21:42:53Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T214253Z,2026-09-23T21:42:53Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260923T214253Z,2026-09-23T21:42:53Z,micro-tail,TailSprint15,8653.3212,0,0,0.0,8653.3212,-1346.6788,85.6142,503.4621,0.0
20260923T214253Z,2026-09-23T21:42:53Z,scalp-8095,HighProbScalp,10357.3811,0,0,0.0,10357.3811,357.3811,107.9044,149.2907,0.0
20260923T214253Z,2026-09-23T21:42:53Z,panic-fade,PanicFader,0.5655,1,1,0.33,0.8955,-9998.8728,721.9083,697.3398,0.33
20260923T214253Z,2026-09-23T21:42:53Z,longshot-fader,LongshotFader,608.7138,8,8,14362.9,14971.6138,5635.2663,482.1984,151.3592,14362.9
20260923T214253Z,2026-09-23T21:42:53Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T214253Z,2026-09-23T21:42:53Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260923T214253Z,2026-09-23T21:42:53Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7317.2972,8041.3977,0.0,287.7147,291.501,7317.2972
20260923T214253Z,2026-09-23T21:42:53Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T002233Z,2026-09-24T00:22:33Z,book-edge,BookRocket,51.644,8,8,7245.381,7297.025,3062.9968,904.0927,363.5216,7245.381
20260924T002233Z,2026-09-24T00:22:33Z,tick-chaser,TickChaser,4.7175,6,6,267.37,272.0875,-9714.3297,1177.5894,82.1349,267.37
20260924T002233Z,2026-09-24T00:22:33Z,tail-sprint,TailSprint,0.0237,4,4,0.0,0.0237,-9997.3494,712.1853,1489.5215,0.0
20260924T002233Z,2026-09-24T00:22:33Z,depth-diver,DepthDiver,1.6305,8,8,1234.41,1236.0405,-8413.027,471.6985,92.7388,1234.41
20260924T002233Z,2026-09-24T00:22:33Z,dip-hunter,DipHunter,0.0344,8,8,494.19,494.2244,-8362.8154,546.5729,2399.1866,494.19
20260924T002233Z,2026-09-24T00:22:33Z,spike-surfer,SpikeSurfer,1380.2114,8,8,12475.0844,13855.2958,4682.16,737.8568,289.41,12475.0844
20260924T002233Z,2026-09-24T00:22:33Z,sure-thing,SureThing,6229.4328,2,2,6441.8025,12671.2353,2778.2517,210.9299,127.6076,6441.8025
20260924T002233Z,2026-09-24T00:22:33Z,yield-sniper,YieldSniper,453.6285,8,8,9523.78,9977.4085,62.7541,12.8943,31.8248,9523.78
20260924T002233Z,2026-09-24T00:22:33Z,pinepilot,PinePilotX,113.7061,8,8,9849.8445,9963.5506,0.0,309.2201,45.9669,9849.8445
20260924T002233Z,2026-09-24T00:22:33Z,ceo-fav,CEOExitFav,9255.5329,3,3,686.0557,9941.5886,0.0,4.1776,16.4499,686.0557
20260924T002233Z,2026-09-24T00:22:33Z,weather-bracket,WeatherCatalyst,6395.0215,8,8,198.7982,6593.8197,-1209.6486,239.1621,315.9673,198.7982
20260924T002233Z,2026-09-24T00:22:33Z,weather-fade,WeatherFader,7163.4431,8,8,3028.4882,10191.9313,49.899,34.2343,87.229,3028.4882
20260924T002233Z,2026-09-24T00:22:33Z,heat-confirm,HeatConfirm,9565.7579,6,6,118.413,9684.1709,-49.1133,52.6747,122.0254,118.413
20260924T002233Z,2026-09-24T00:22:33Z,fda-premium,FDAReaction,3923.8181,8,8,1143.1974,5067.0155,0.0,26.6905,186.5278,1143.1974
20260924T002233Z,2026-09-24T00:22:33Z,game-favourite,GridironPulse,1068.2277,4,4,14154.84,15223.0677,5726.0346,475.6731,31.5504,14154.84
20260924T002233Z,2026-09-24T00:22:33Z,underdog-sweep,SportsPredLab,0.1587,0,0,0.0,0.1587,-9999.8413,386.2377,1363.9207,0.0
20260924T002233Z,2026-09-24T00:22:33Z,halftime-hype,HalftimeHype,32121.5071,0,0,0.0,32121.5071,22121.5071,379.3779,974.6599,0.0
20260924T002233Z,2026-09-24T00:22:33Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T002233Z,2026-09-24T00:22:33Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T002233Z,2026-09-24T00:22:33Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260924T002233Z,2026-09-24T00:22:33Z,micro-tail,TailSprint15,8653.3212,0,0,0.0,8653.3212,-1346.6788,85.6142,503.4621,0.0
20260924T002233Z,2026-09-24T00:22:33Z,scalp-8095,HighProbScalp,10275.4499,1,1,78.78,10354.2299,357.3811,109.0356,149.2907,78.78
20260924T002233Z,2026-09-24T00:22:33Z,panic-fade,PanicFader,0.3438,1,1,0.2,0.5438,-9999.4345,721.92,697.3398,0.2
20260924T002233Z,2026-09-24T00:22:33Z,longshot-fader,LongshotFader,608.7138,8,8,14367.103,14975.8168,5635.2663,482.1984,151.3592,14367.103
20260924T002233Z,2026-09-24T00:22:33Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T002233Z,2026-09-24T00:22:33Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T002233Z,2026-09-24T00:22:33Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7300.9172,8025.0177,0.0,287.7147,291.501,7300.9172
20260924T002233Z,2026-09-24T00:22:33Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T051433Z,2026-09-24T05:14:33Z,book-edge,BookRocket,51.644,8,8,7277.6636,7329.3076,3062.9968,904.0927,363.5216,7277.6636
20260924T051433Z,2026-09-24T05:14:33Z,tick-chaser,TickChaser,4.8559,5,5,276.16,281.0159,-9714.5107,1177.701,82.1349,276.16
20260924T051433Z,2026-09-24T05:14:33Z,tail-sprint,TailSprint,0.013,4,4,0.0,0.013,-9997.3601,712.186,1489.5215,0.0
20260924T051433Z,2026-09-24T05:14:33Z,depth-diver,DepthDiver,3.99,7,7,1210.43,1214.42,-8429.2506,471.869,92.7388,1210.43
20260924T051433Z,2026-09-24T05:14:33Z,dip-hunter,DipHunter,0.0344,8,8,299.73,299.7644,-8362.8154,546.5729,2399.1866,299.73
20260924T051433Z,2026-09-24T05:14:33Z,spike-surfer,SpikeSurfer,1519.6789,8,8,12961.3324,14481.0113,5240.0635,777.3893,289.41,12961.3324
20260924T051433Z,2026-09-24T05:14:33Z,sure-thing,SureThing,6490.9344,2,2,6686.8825,13177.8169,3301.0185,242.5783,127.6076,6686.8825
20260924T051433Z,2026-09-24T05:14:33Z,yield-sniper,YieldSniper,453.6285,8,8,9564.1,10017.7285,62.7541,12.8943,31.8248,9564.1
20260924T051433Z,2026-09-24T05:14:33Z,pinepilot,PinePilotX,113.7061,8,8,9863.8301,9977.5362,0.0,309.2201,45.9669,9863.8301
20260924T051433Z,2026-09-24T05:14:33Z,ceo-fav,CEOExitFav,9255.5329,3,3,686.0557,9941.5886,0.0,4.1776,16.4499,686.0557
20260924T051433Z,2026-09-24T05:14:33Z,weather-bracket,WeatherCatalyst,6395.0215,8,8,254.0998,6649.1213,-1209.6486,239.1621,315.9673,254.0998
20260924T051433Z,2026-09-24T05:14:33Z,weather-fade,WeatherFader,7163.4431,8,8,2982.2307,10145.6738,49.899,34.2343,87.229,2982.2307
20260924T051433Z,2026-09-24T05:14:33Z,heat-confirm,HeatConfirm,9052.2032,8,8,629.1314,9681.3346,-49.1133,73.0343,123.1749,629.1314
20260924T051433Z,2026-09-24T05:14:33Z,fda-premium,FDAReaction,3923.8181,8,8,1204.7563,5128.5744,0.0,26.6905,186.5278,1204.7563
20260924T051433Z,2026-09-24T05:14:33Z,game-favourite,GridironPulse,18827.2277,0,0,0.0,18827.2277,8827.2277,475.6731,31.5504,0.0
20260924T051433Z,2026-09-24T05:14:33Z,underdog-sweep,SportsPredLab,0.1587,0,0,0.0,0.1587,-9999.8413,386.2377,1363.9207,0.0
20260924T051433Z,2026-09-24T05:14:33Z,halftime-hype,HalftimeHype,8030.5148,2,2,22127.25,30157.7648,22121.5071,983.2395,1449.4763,22127.25
20260924T051433Z,2026-09-24T05:14:33Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T051433Z,2026-09-24T05:14:33Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T051433Z,2026-09-24T05:14:33Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260924T051433Z,2026-09-24T05:14:33Z,micro-tail,TailSprint15,8653.3212,0,0,0.0,8653.3212,-1346.6788,85.6142,503.4621,0.0
20260924T051433Z,2026-09-24T05:14:33Z,scalp-8095,HighProbScalp,10310.5558,1,1,59.832,10370.3878,376.4499,110.0307,151.0337,59.832
20260924T051433Z,2026-09-24T05:14:33Z,panic-fade,PanicFader,1.4529,0,0,0.0,1.4529,-9998.5471,721.9649,697.3398,0.0
20260924T051433Z,2026-09-24T05:14:33Z,longshot-fader,LongshotFader,1917.5932,8,8,13724.302,15641.8952,6121.076,502.119,151.3592,13724.302
20260924T051433Z,2026-09-24T05:14:33Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T051433Z,2026-09-24T05:14:33Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T051433Z,2026-09-24T05:14:33Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7661.3372,8385.4377,0.0,287.7147,291.501,7661.3372
20260924T051433Z,2026-09-24T05:14:33Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T102526Z,2026-09-24T10:25:26Z,book-edge,BookRocket,51.644,8,8,7277.6636,7329.3076,3062.9968,904.0927,363.5216,7277.6636
20260924T102526Z,2026-09-24T10:25:26Z,tick-chaser,TickChaser,2.0749,5,5,266.26,268.3349,-9727.3723,1177.762,82.1349,266.26
20260924T102526Z,2026-09-24T10:25:26Z,tail-sprint,TailSprint,0.013,4,4,0.0,0.013,-9997.3601,712.186,1489.5215,0.0
20260924T102526Z,2026-09-24T10:25:26Z,depth-diver,DepthDiver,21.6113,7,7,1210.024,1231.6353,-8410.919,472.2867,93.3688,1210.024
20260924T102526Z,2026-09-24T10:25:26Z,dip-hunter,DipHunter,0.0344,8,8,299.78,299.8144,-8362.8154,546.5729,2399.1866,299.78
20260924T102526Z,2026-09-24T10:25:26Z,spike-surfer,SpikeSurfer,858.5917,8,8,9075.4957,9934.0874,682.531,791.8765,289.41,9075.4957
20260924T102526Z,2026-09-24T10:25:26Z,sure-thing,SureThing,6490.9344,2,2,6686.8825,13177.8169,3301.0185,242.5783,127.6076,6686.8825
20260924T102526Z,2026-09-24T10:25:26Z,yield-sniper,YieldSniper,453.6285,8,8,9068.77,9522.3985,62.7541,12.8943,31.8248,9068.77
20260924T102526Z,2026-09-24T10:25:26Z,pinepilot,PinePilotX,113.7061,8,8,10074.8801,10188.5862,0.0,309.2201,45.9669,10074.8801
20260924T102526Z,2026-09-24T10:25:26Z,ceo-fav,CEOExitFav,9255.5329,3,3,676.9057,9932.4386,0.0,4.1776,16.4499,676.9057
20260924T102526Z,2026-09-24T10:25:26Z,weather-bracket,WeatherCatalyst,6395.0215,8,8,174.7199,6569.7414,-1209.6486,239.1621,315.9673,174.7199
20260924T102526Z,2026-09-24T10:25:26Z,weather-fade,WeatherFader,7163.4431,8,8,308.0375,7471.4806,49.899,34.2343,87.229,308.0375
20260924T102526Z,2026-09-24T10:25:26Z,heat-confirm,HeatConfirm,9036.0419,8,8,530.1085,9566.1504,-57.9377,76.6542,132.587,530.1085
20260924T102526Z,2026-09-24T10:25:26Z,fda-premium,FDAReaction,3923.8181,8,8,1242.6515,5166.4696,0.0,26.6905,186.5278,1242.6515
20260924T102526Z,2026-09-24T10:25:26Z,game-favourite,GridironPulse,18827.2277,0,0,0.0,18827.2277,8827.2277,475.6731,31.5504,0.0
20260924T102526Z,2026-09-24T10:25:26Z,underdog-sweep,SportsPredLab,0.1587,0,0,0.0,0.1587,-9999.8413,386.2377,1363.9207,0.0
20260924T102526Z,2026-09-24T10:25:26Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260924T102526Z,2026-09-24T10:25:26Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T102526Z,2026-09-24T10:25:26Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T102526Z,2026-09-24T10:25:26Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260924T102526Z,2026-09-24T10:25:26Z,micro-tail,TailSprint15,8653.3212,0,0,0.0,8653.3212,-1346.6788,85.6142,503.4621,0.0
20260924T102526Z,2026-09-24T10:25:26Z,scalp-8095,HighProbScalp,10234.1022,1,1,57.82,10291.9222,310.5558,111.2543,152.7637,57.82
20260924T102526Z,2026-09-24T10:25:26Z,panic-fade,PanicFader,0.5343,2,2,1.339,1.8733,-9998.0145,722.0575,697.3398,1.339
20260924T102526Z,2026-09-24T10:25:26Z,longshot-fader,LongshotFader,1917.5932,8,8,13727.104,15644.6972,6121.076,502.119,151.3592,13727.104
20260924T102526Z,2026-09-24T10:25:26Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T102526Z,2026-09-24T10:25:26Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T102526Z,2026-09-24T10:25:26Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7677.7172,8401.8177,0.0,287.7147,291.501,7677.7172
20260924T102526Z,2026-09-24T10:25:26Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T152636Z,2026-09-24T15:26:36Z,book-edge,BookRocket,51.644,8,8,7277.6636,7329.3076,3062.9968,904.0927,363.5216,7277.6636
20260924T152636Z,2026-09-24T15:26:36Z,tick-chaser,TickChaser,0.9375,7,7,267.32,268.2575,-9727.3723,1177.7794,82.1349,267.32
20260924T152636Z,2026-09-24T15:26:36Z,tail-sprint,TailSprint,0.0076,1,1,0.004,0.0116,-9999.987,712.1864,1489.5215,0.004
20260924T152636Z,2026-09-24T15:26:36Z,depth-diver,DepthDiver,11.3251,8,8,1216.053,1227.3781,-8409.8883,473.0929,93.3688,1216.053
20260924T152636Z,2026-09-24T15:26:36Z,dip-hunter,DipHunter,0.0344,8,8,299.78,299.8144,-8362.8154,546.5729,2399.1866,299.78
20260924T152636Z,2026-09-24T15:26:36Z,spike-surfer,SpikeSurfer,763.2466,8,8,9251.8658,10015.1124,561.6585,793.2216,290.5201,9251.8658
20260924T152636Z,2026-09-24T15:26:36Z,sure-thing,SureThing,3246.1096,3,3,9896.6625,13142.7721,3301.0185,262.3736,132.2526,9896.6625
20260924T152636Z,2026-09-24T15:26:36Z,yield-sniper,YieldSniper,814.5378,8,8,9166.14,9980.6778,71.3602,13.035,31.8348,9166.14
20260924T152636Z,2026-09-24T15:26:36Z,pinepilot,PinePilotX,113.7061,8,8,10001.2363,10114.9424,0.0,309.2201,45.9669,10001.2363
20260924T152636Z,2026-09-24T15:26:36Z,ceo-fav,CEOExitFav,9255.5329,3,3,687.7235,9943.2564,0.0,4.1776,16.4499,687.7235
20260924T152636Z,2026-09-24T15:26:36Z,weather-bracket,WeatherCatalyst,5697.8323,4,4,257.7887,6448.1193,-3354.6324,282.9698,398.6189,750.287
20260924T152636Z,2026-09-24T15:26:36Z,weather-fade,WeatherFader,9329.5498,3,3,860.7283,10190.2781,211.3537,41.8996,109.5692,860.7283
20260924T152636Z,2026-09-24T15:26:36Z,heat-confirm,HeatConfirm,8954.1185,6,6,761.9109,9716.0294,-322.2453,80.8694,141.5822,761.9109
20260924T152636Z,2026-09-24T15:26:36Z,fda-premium,FDAReaction,3923.8181,8,8,1197.4103,5121.2284,0.0,26.6905,186.5278,1197.4103
20260924T152636Z,2026-09-24T15:26:36Z,game-favourite,GridironPulse,9413.7733,1,1,9228.96,18642.7333,8827.2277,554.0875,31.5504,9228.96
20260924T152636Z,2026-09-24T15:26:36Z,underdog-sweep,SportsPredLab,0.1587,0,0,0.0,0.1587,-9999.8413,386.2377,1363.9207,0.0
20260924T152636Z,2026-09-24T15:26:36Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260924T152636Z,2026-09-24T15:26:36Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T152636Z,2026-09-24T15:26:36Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T152636Z,2026-09-24T15:26:36Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260924T152636Z,2026-09-24T15:26:36Z,micro-tail,TailSprint15,7990.5035,2,2,389.7345,8380.238,-1346.6788,126.8419,697.9235,389.7345
20260924T152636Z,2026-09-24T15:26:36Z,scalp-8095,HighProbScalp,10220.7606,2,2,101.537,10322.2976,332.1022,112.9659,155.5687,101.537
20260924T152636Z,2026-09-24T15:26:36Z,panic-fade,PanicFader,0.1524,1,1,0.085,0.2374,-9999.7021,722.0814,697.3398,0.085
20260924T152636Z,2026-09-24T15:26:36Z,longshot-fader,LongshotFader,1917.5932,8,8,13723.311,15640.9042,6121.076,502.119,151.3592,13723.311
20260924T152636Z,2026-09-24T15:26:36Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T152636Z,2026-09-24T15:26:36Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T152636Z,2026-09-24T15:26:36Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7428.0568,8152.1573,0.0,287.7147,291.501,7428.0568
20260924T152636Z,2026-09-24T15:26:36Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T192705Z,2026-09-24T19:27:05Z,book-edge,BookRocket,51.644,8,8,7173.1336,7224.7776,3062.9968,904.0927,363.5216,7173.1336
20260924T192705Z,2026-09-24T19:27:05Z,tick-chaser,TickChaser,0.4688,8,8,267.79,268.2588,-9727.3723,1177.7881,82.1349,267.79
20260924T192705Z,2026-09-24T19:27:05Z,tail-sprint,TailSprint,0.0076,0,0,0.0,0.0076,-9999.9924,712.1864,1489.5215,0.0
20260924T192705Z,2026-09-24T19:27:05Z,depth-diver,DepthDiver,6.3716,8,8,1188.247,1194.6186,-8421.2052,473.0964,93.3688,1188.247
20260924T192705Z,2026-09-24T19:27:05Z,dip-hunter,DipHunter,0.0344,8,8,299.78,299.8144,-8362.8154,546.5729,2399.1866,299.78
20260924T192705Z,2026-09-24T19:27:05Z,spike-surfer,SpikeSurfer,218.1379,8,8,9876.3513,10094.4892,571.6848,794.4403,290.6001,9876.3513
20260924T192705Z,2026-09-24T19:27:05Z,sure-thing,SureThing,1696.4625,4,4,11691.1925,13387.655,3591.1937,274.8007,132.2526,11691.1925
20260924T192705Z,2026-09-24T19:27:05Z,yield-sniper,YieldSniper,616.3992,8,8,9262.4,9878.7992,-29.7305,13.1736,31.8348,9262.4
20260924T192705Z,2026-09-24T19:27:05Z,pinepilot,PinePilotX,113.7061,8,8,10005.2899,10118.996,0.0,309.2201,45.9669,10005.2899
20260924T192705Z,2026-09-24T19:27:05Z,ceo-fav,CEOExitFav,9255.5329,3,3,669.3501,9924.883,0.0,4.1776,16.4499,669.3501
20260924T192705Z,2026-09-24T19:27:05Z,weather-bracket,WeatherCatalyst,5637.0356,6,6,83.943,5720.9786,-3354.6324,285.6565,403.6289,83.943
20260924T192705Z,2026-09-24T19:27:05Z,weather-fade,WeatherFader,9208.6581,5,5,999.0514,10207.7095,211.3537,42.8713,111.1692,999.0514
20260924T192705Z,2026-09-24T19:27:05Z,heat-confirm,HeatConfirm,8861.3929,8,8,324.2823,9190.9178,-322.2453,86.0694,158.0606,329.5249
20260924T192705Z,2026-09-24T19:27:05Z,fda-premium,FDAReaction,3923.8181,8,8,962.8214,4886.6395,0.0,26.6905,186.5278,962.8214
20260924T192705Z,2026-09-24T19:27:05Z,game-favourite,GridironPulse,2354.5604,3,3,16195.2,18549.7604,8827.2277,571.3404,31.5504,16195.2
20260924T192705Z,2026-09-24T19:27:05Z,underdog-sweep,SportsPredLab,0.0655,2,2,0.06,0.1255,-9999.8413,386.2409,1363.9207,0.06
20260924T192705Z,2026-09-24T19:27:05Z,halftime-hype,HalftimeHype,96539.5148,0,0,0.0,96539.5148,86539.5148,983.2395,1449.4763,0.0
20260924T192705Z,2026-09-24T19:27:05Z,score-pulse,ScorePulse,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T192705Z,2026-09-24T19:27:05Z,fda-record,FdaRecordCheck,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T192705Z,2026-09-24T19:27:05Z,gold-leader,MetalMomentum,5774.3563,0,0,0.0,5774.3563,-4225.6437,120.958,87.3032,0.0
20260924T192705Z,2026-09-24T19:27:05Z,micro-tail,TailSprint15,7990.5035,0,0,0.0,7990.5035,-2009.4965,126.8419,697.9235,0.0
20260924T192705Z,2026-09-24T19:27:05Z,scalp-8095,HighProbScalp,6794.3826,2,2,3427.73,10222.1126,270.7606,164.5839,155.5687,3427.73
20260924T192705Z,2026-09-24T19:27:05Z,panic-fade,PanicFader,0.0796,1,1,0.044,0.1236,-9999.8476,722.0862,697.3419,0.044
20260924T192705Z,2026-09-24T19:27:05Z,longshot-fader,LongshotFader,1917.5932,8,8,13748.529,15666.1222,6121.076,502.119,151.3592,13748.529
20260924T192705Z,2026-09-24T19:27:05Z,injury-fade,InjuryFade,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T192705Z,2026-09-24T19:27:05Z,tipoff-triage,TipoffTriage,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
20260924T192705Z,2026-09-24T19:27:05Z,nowcast-nudge,NowcastNudge,724.1005,4,4,7426.3468,8150.4473,0.0,287.7147,291.501,7426.3468
20260924T192705Z,2026-09-24T19:27:05Z,leap-mapper,LeapMapper,10000.0,0,0,0.0,10000.0,0.0,0.0,0.0,0.0
